Burkholderia thailandensis	NBSS01000002.1
Burkholderia thailandensis	NBSR01000001.1
Burkholderia thailandensis	NBSR01000002.1
Burkholderia thailandensis	NBSQ01000001.1
Burkholderia thailandensis	NBSR01000003.1
Burkholderia thailandensis	NBSQ01000002.1
Burkholderia thailandensis	NBSP01000001.1
Burkholderia thailandensis	NBSP01000002.1
Burkholderia thailandensis	PDLI01000001.1
Burkholderia thailandensis	PDLI01000002.1
Burkholderia thailandensis	PDLI01000003.1
Burkholderia vietnamiensis	CP091985.1
Burkholderia vietnamiensis	CP091984.1
Burkholderia vietnamiensis	CP091983.1
Burkholderia vietnamiensis	CP091982.1
Burkholderia vietnamiensis	CP085999.1
Burkholderia vietnamiensis	CP085998.1
Burkholderia vietnamiensis	CP085997.1
Burkholderia vietnamiensis	CP085996.1
Burkholderia vietnamiensis	CP085995.1
Burkholderia vietnamiensis	CP083657.1
Burkholderia vietnamiensis	CP083656.1
Burkholderia vietnamiensis	CP083655.1
Burkholderia vietnamiensis	CP083654.1
Burkholderia vietnamiensis	CP020394.1
Burkholderia vietnamiensis	CP020395.1
Burkholderia vietnamiensis	CP020393.1
Burkholderia vietnamiensis	CP020396.1
Butyricimonas virosa	CP069450.1
Campylobacter coli	CP083814.1
Campylobacter coli	CP082881.1
Campylobacter coli	CP082880.1
Campylobacter coli	CP082879.1
Campylobacter coli	CP082878.1
Campylobacter coli	CP082877.1
Campylobacter coli	CP082876.1
Campylobacter coli	CP082875.1
Campylobacter coli	CP082874.1
Campylobacter coli	CP066031.1
Campylobacter coli	CP066030.1
Campylobacter coli	CP066029.1
Campylobacter coli	CP066028.1
Campylobacter coli	CP066027.1
Campylobacter coli	CP046318.1
Campylobacter coli	CP046317.1
Campylobacter curvus	CP085964.1
Campylobacter fetus	CP085925.1
Campylobacter gracilis	CP085963.1
Campylobacter hominis	CP082873.1
Campylobacter hominis	CP082872.1
Campylobacter hominis	CP082871.1
Campylobacter jejuni	CP085965.1
Campylobacter jejuni	CP027403.1
Campylobacter jejuni	CP023867.1
Campylobacter jejuni	CP023866.1
Campylobacter jejuni	CP022080.1
Campylobacter jejuni	CP022079.1
Campylobacter jejuni	CP022078.1
Campylobacter jejuni	CP022077.1
Campylobacter jejuni	CP022076.1
Campylobacter jejuni	NBTT02000001.1
Campylobacter jejuni	NBTT02000002.1
Campylobacter lari	CP068172.1
Campylobacter rectus	CP085962.1
Campylobacter upsaliensis	CP059683.1
Campylobacter upsaliensis	CP059682.1
Campylobacter ureolyticus	CP068487.1
Campylobacter ureolyticus	CP050963.1
Candida albicans	JABWAD010000001.1
Candida albicans	JABWAD010000002.1
Candida albicans	JABWAD010000003.1
Candida albicans	JABWAD010000004.1
Candida albicans	JABWAD010000005.1
Candida albicans	JABWAD010000006.1
Candida albicans	JABWAD010000007.1
Candida albicans	JABWAD010000008.1
Candida albicans	JABWAD010000009.1
Candida albicans	JABWAD010000010.1
Candida albicans	JABWAD010000011.1
Candida albicans	JABWAD010000012.1
Candida albicans	JABWAD010000013.1
Candida albicans	JABWAD010000014.1
Candida albicans	JABWAD010000015.1
Candida albicans	JABWAD010000016.1
Candida albicans	JABWAD010000017.1
Candida albicans	JABWAD010000018.1
Candida albicans	JABWAD010000019.1
Candida albicans	JABWAD010000020.1
Candida albicans	JABWAD010000021.1
Candida albicans	JABWAD010000022.1
Candida albicans	JABWAD010000023.1
Candida albicans	JABWAD010000024.1
Candida albicans	JABWAD010000025.1
Candida albicans	JABWAD010000026.1
Candida albicans	JABWAD010000027.1
Candida albicans	JABWAD010000028.1
Candida albicans	JABWAD010000029.1
Candida albicans	JABWAD010000030.1
Candida albicans	JABWAD010000031.1
Candida albicans	JABWAD010000032.1
Candida albicans	JABWAD010000033.1
Candida albicans	JABWAD010000034.1
Candida albicans	JABWAD010000035.1
Candida albicans	JABWAD010000036.1
Candida albicans	JABWAD010000037.1
Candida albicans	JABWAD010000038.1
Candida albicans	JABWAD010000039.1
Candida albicans	JABWAD010000040.1
Candida albicans	JABWAD010000041.1
Candida albicans	JABWAD010000042.1
Candida albicans	JABWAD010000043.1
Candida albicans	JABWAD010000044.1
Candida albicans	JABWAD010000045.1
Candida albicans	JABWAD010000046.1
Candida albicans	JABWAD010000047.1
Candida albicans	JABWAD010000048.1
Candida albicans	JABWAD010000049.1
Candida albicans	JABWAD010000050.1
Candida albicans	JABWAD010000051.1
Candida albicans	JABWAD010000052.1
Candida albicans	JABWAD010000053.1
Candida albicans	JABWAD010000054.1
Candida albicans	JABWAD010000055.1
Candida albicans	JABWAD010000056.1
Candida albicans	JABWAD010000057.1
Candida albicans	JABWAD010000058.1
Candida albicans	JABWAD010000059.1
Candida albicans	JABWAD010000060.1
Candida albicans	JABWAD010000061.1
Candida albicans	JABWAD010000062.1
Candida albicans	JABWAD010000063.1
Candida albicans	JABWAD010000064.1
Candida albicans	JABWAD010000065.1
Candida albicans	JABWAD010000066.1
Candida albicans	JABWAD010000067.1
Candida albicans	JABWAD010000068.1
Candida albicans	JABWAD010000069.1
Candida parapsilosis	JABWAC010000001.1
Candida parapsilosis	JABWAC010000002.1
Candida parapsilosis	JABWAC010000003.1
Candida parapsilosis	JABWAC010000004.1
Candida parapsilosis	JABWAC010000005.1
Candida parapsilosis	JABWAC010000006.1
Candida parapsilosis	JABWAC010000007.1
Candida parapsilosis	JABWAC010000008.1
Candida parapsilosis	JABWAC010000009.1
Candida parapsilosis	JABWAB010000001.1
Candida parapsilosis	JABWAC010000010.1
Candida parapsilosis	JABWAC010000011.1
Candida parapsilosis	JABWAC010000012.1
Candida parapsilosis	JABWAC010000013.1
Candida parapsilosis	JABWAB010000002.1
Candida parapsilosis	JABWAA010000001.1
Candida parapsilosis	JABWAB010000003.1
Candida parapsilosis	JABVZZ010000001.1
Candida parapsilosis	JABWAA010000002.1
Candida parapsilosis	JABWAA010000003.1
Candida parapsilosis	JABWAB010000004.1
Candida parapsilosis	JABVZZ010000002.1
Candida parapsilosis	JABVZZ010000003.1
Candida parapsilosis	JABWAB010000005.1
Candida parapsilosis	JABWAA010000004.1
Candida parapsilosis	JABVZZ010000004.1
Candida parapsilosis	JABWAB010000006.1
Candida parapsilosis	JABWAA010000005.1
Candida parapsilosis	JABVZZ010000005.1
Candida parapsilosis	JABWAB010000007.1
Candida parapsilosis	JABWAA010000006.1
Candida parapsilosis	JABVZZ010000006.1
Candida parapsilosis	JABVZZ010000007.1
Candida parapsilosis	JABWAB010000008.1
Candida parapsilosis	JABWAA010000007.1
Candida parapsilosis	JABVZZ010000008.1
Candida parapsilosis	JABWAB010000009.1
Candida parapsilosis	JABWAB010000010.1
Candida parapsilosis	JABWAA010000008.1
Candida parapsilosis	JABVZZ010000009.1
Candida parapsilosis	JABWAB010000011.1
Candida parapsilosis	JABWAA010000009.1
Candida parapsilosis	JABWAB010000012.1
Candida parapsilosis	JABVZZ010000010.1
Candida parapsilosis	JABWAA010000010.1
Candida parapsilosis	JABWAB010000013.1
Candida parapsilosis	JABVZZ010000012.1
Candida parapsilosis	JABWAA010000011.1
Candida parapsilosis	JABVZZ010000013.1
Candida parapsilosis	JABWAB010000014.1
Candida parapsilosis	JABWAA010000012.1
Candida parapsilosis	JABVZZ010000014.1
Candida parapsilosis	JABWAA010000013.1
Candida parapsilosis	JABVZZ010000015.1
Candida parapsilosis	JABWAA010000014.1
Candida parapsilosis	JABVZZ010000016.1
Capnocytophaga ochracea	CP085961.1
Capnocytophaga ochracea	CP082870.1
Capnocytophaga sp.	CP046316.1
Cedecea neteri	CP023526.1
Cedecea neteri	CP023525.1
Cedecea sp.	CP050966.1
Chikungunya virus	MK028840.1
Chikungunya virus	MK028839.1
Chikungunya virus	MK028838.1
Chikungunya virus	MK028837.1
Chikungunya virus	MK028836.1
Chromobacterium violaceum	CP069588.1
Chromobacterium violaceum	CP069587.1
Chromobacterium violaceum	CP069443.1
Chromobacterium violaceum	CP069442.1
Chromobacterium violaceum	CP050992.1
Chromobacterium violaceum	CP050991.1
Chryseobacterium arthrosphaerae	CP033811.1
Chryseobacterium gallinarum	CP050996.1
Chryseobacterium gallinarum	CP050995.1
Chryseobacterium gleum	CP068486.1
Chryseobacterium indologenes	CP050961.1
Chryseobacterium indologenes	CP033828.1
Chryseobacterium indologenes	CP033760.1
Chryseobacterium indologenes	CP023968.1
Chryseobacterium indologenes	CP022058.2
Chryseobacterium sp.	CP068171.1
Citrobacter amalonaticus	CP083653.1
Citrobacter amalonaticus	CP083652.1
Citrobacter amalonaticus	CP083651.1
Citrobacter amalonaticus	CP014015.2
Citrobacter amalonaticus	CP014070.2
Citrobacter amalonaticus	CP014069.2
Citrobacter amalonaticus	RKJA01000001.1
Citrobacter amalonaticus	RKJA01000002.1
Citrobacter amalonaticus	RKJA01000003.1
Citrobacter amalonaticus	RKJA01000004.1
Citrobacter amalonaticus	RKJA01000005.1
Citrobacter amalonaticus	RKJA01000006.1
Citrobacter amalonaticus	RKJA01000007.1
Citrobacter amalonaticus	LORU02000001.1
Citrobacter braakii	CP077406.1
Citrobacter braakii	CP077405.1
Citrobacter braakii	CP077300.1
Citrobacter braakii	CP022049.2
Citrobacter braakii	CP020448.2
Citrobacter europaeus	CP083650.1
Citrobacter farmeri	CP077292.1
Citrobacter farmeri	CP077291.1
Citrobacter freundii	CP033744.1
Citrobacter freundii	CP033743.1
Citrobacter freundii	CP033742.1
Citrobacter freundii	CP026058.1
Citrobacter freundii	CP026057.1
Citrobacter freundii	CP026056.1
Citrobacter freundii	CP026045.1
Citrobacter koseri	CP066091.1
Citrobacter koseri	CP066090.1
Citrobacter koseri	CP066089.1
Citrobacter koseri	CP033780.1
Citrobacter koseri	CP022075.2
Citrobacter koseri	CP022073.2
Citrobacter koseri	CP044097.1
Citrobacter koseri	CP023528.1
Citrobacter koseri	CP023527.1
Citrobacter koseri	RKIT01000001.1
Citrobacter koseri	RKIT01000002.1
Citrobacter koseri	RKIT01000003.1
Citrobacter koseri	RKIT01000004.1
Citrobacter koseri	RKIT01000005.1
Citrobacter koseri	JTAV02000001.1
Citrobacter koseri	LORR02000001.1
Citrobacter koseri	LORR02000002.1
Citrobacter koseri	LORR02000003.1
Citrobacter koseri	LORR02000004.1
Citrobacter koseri	LORR02000005.1
Citrobacter koseri	LORR02000006.1
Citrobacter koseri	LORR02000007.1
Citrobacter koseri	LORR02000008.1
Citrobacter koseri	LORR02000009.1
Citrobacter koseri	LORR02000010.1
Citrobacter koseri	LORR02000011.1
Citrobacter koseri	LORR02000012.1
Citrobacter koseri	LORR02000013.1
Citrobacter pasteurii	CP077263.1
Citrobacter pasteurii	CP077262.1
Citrobacter pasteurii	CP077261.1
Citrobacter portucalensis	CP046350.1
Citrobacter portucalensis	CP046349.1
Citrobacter portucalensis	CP046348.1
Citrobacter portucalensis	CP046347.1
Citrobacter portucalensis	CP044099.1
Citrobacter portucalensis	CP044098.1
Citrobacter sp.	CP014030.2
Citrobacter werkmanii	CP084375.1
Citrobacter werkmanii	CP084374.1
Citrobacter werkmanii	CP084373.1
Citrobacter werkmanii	CP084372.1
Citrobacter werkmanii	CP023504.1
Citrobacter werkmanii	CP044101.1
Citrobacter werkmanii	CP044100.1
Clavispora lusitaniae	CM025806.1
Clavispora lusitaniae	JAASFG010000001.1
Clavispora lusitaniae	JAASFG010000002.1
Clavispora lusitaniae	JAASFG010000003.1
Clavispora lusitaniae	JAASFG010000004.1
Clavispora lusitaniae	JAASFG010000005.1
Clavispora lusitaniae	JAASFG010000006.1
Clavispora lusitaniae	JAASFG010000007.1
Clavispora lusitaniae	JAASFG010000008.1
Clavispora lusitaniae	JAASFG010000009.1
Clostridioides difficile	CP084371.1
Clostridioides difficile	CP084370.1
Clostridioides difficile	CP084369.1
Clostridioides difficile	CP083619.1
Clostridioides difficile	CP083618.1
Clostridioides difficile	CP083617.1
Clostridioides difficile	CP083616.1
Clostridioides difficile	CP082869.1
Clostridioides difficile	CP082868.1
Clostridioides difficile	CP046327.1
Clostridioides difficile	CP020426.2
Clostridioides difficile	CP020425.2
Clostridioides difficile	CP020424.2
Clostridioides difficile	NBTR02000001.1
Clostridioides difficile	NBTR02000002.1
Clostridioides difficile	NBTR02000003.1
Clostridioides difficile	NBTS02000001.1
Clostridioides difficile	NBTS02000002.1
Clostridium perfringens	CP065874.1
Clostridium perfringens	CP065681.1
Clostridium perfringens	CP065680.1
Clostridium perfringens	CP065679.1
Clostridium perfringens	CP065678.1
Clostridium perfringens	CP065677.1
Clostridium perfringens	CP065676.1
Clostridium perfringens	CP065675.1
Clostridium perfringens	CP065634.1
Clostridium perfringens	CP065633.1
Clostridium perfringens	CP065632.1
Clostridium scindens	CP069444.1
Clostridium septicum	CP086003.1
Clostridium sp.	CP085989.1
Clostridium sp.	CP085988.1
Clostridium sporogenes	CP084368.1
Clostridium sporogenes	CP084367.1
Clostridium sporogenes	CP083649.1
Clostridium sporogenes	CP082942.1
Clostridium sporogenes	CP082943.1
Clostridium sporogenes	PDLH01000001.1
Clostridium sporogenes	PDLH01000002.1
Clostridium sporogenes	PDLH01000003.1
Clostridium sporogenes	PDLH01000004.1
Clostridium sporogenes	PDLH01000005.1
Clostridium sporogenes	PDLH01000006.1
Clostridium sporogenes	PDLH01000007.1
Collinsella stercoris	CP085935.1
Comamonas terrigena	PDEA01000001.1
Coprococcus comes	CP070062.1
Coprococcus eutactus	CP085930.1
Corynebacterium amycolatum	CP069513.1
Corynebacterium amycolatum	CP068169.1
Corynebacterium amycolatum	CP068168.1
Corynebacterium amycolatum	CP066023.1
Corynebacterium amycolatum	CP065628.1
Corynebacterium aurimucosum	CP068167.1
Corynebacterium aurimucosum	CP068166.1
Corynebacterium aurimucosum	CP068165.1
Corynebacterium aurimucosum	CP068164.1
Corynebacterium bovis	CP066068.1
Corynebacterium bovis	CP066067.1
Corynebacterium coyleae	CP083648.1
Corynebacterium coyleae	CP077302.1
Corynebacterium diphtheriae	CP085994.1
Corynebacterium diphtheriae	CP085959.1
Corynebacterium diphtheriae	CP085960.1
Corynebacterium diphtheriae	CP085958.1
Corynebacterium diphtheriae	CP020410.2
Corynebacterium falsenii	CP083646.1
Corynebacterium falsenii	CP083647.1
Corynebacterium freneyi	CP083645.1
Corynebacterium freneyi	CP077258.1
Corynebacterium glucuronolyticum	CP069534.1
Corynebacterium glucuronolyticum	CP069485.1
Corynebacterium glucuronolyticum	CP068163.1
Corynebacterium glucuronolyticum	CP068162.1
Corynebacterium glucuronolyticum	CP066007.1
Corynebacterium jeikeium	CP033786.1
Corynebacterium jeikeium	CP033785.1
Corynebacterium jeikeium	CP033784.1
Corynebacterium jeikeium	CP022054.2
Corynebacterium kefirresidentii	CP067012.1
Corynebacterium kefirresidentii	CP067011.1
Corynebacterium kroppenstedtii	CP069792.1
Corynebacterium kroppenstedtii	CP069512.1
Corynebacterium kroppenstedtii	CP069509.1
Corynebacterium macginleyi	CP069516.1
Corynebacterium minutissimum	CP069533.1
Corynebacterium minutissimum	CP065964.1
Corynebacterium minutissimum	CP065689.1
Corynebacterium propinquum	CP068161.1
Corynebacterium propinquum	CP068160.1
Corynebacterium riegelii	CP068159.1
Corynebacterium sp.	CP069569.1
Corynebacterium sp.	CP069568.1
Corynebacterium striatum	CP069515.1
Corynebacterium striatum	CP069514.1
Corynebacterium striatum	CP068158.1
Corynebacterium striatum	CP068157.1
Corynebacterium striatum	CP066290.1
Corynebacterium tuberculostearicum	CP069791.1
Corynebacterium tuberculostearicum	CP068156.1
Corynebacterium tuberculostearicum	CP065972.1
Corynebacterium ulcerans	CP068134.1
Corynebacterium urealyticum	CP066289.1
Corynebacterium urealyticum	CP066064.1
Corynebacterium urealyticum	CP065982.1
Corynebacterium xerosis	CP046326.1
Corynebacterium xerosis	CP046325.1
Corynebacterium xerosis	CP046324.1
Corynebacterium xerosis	CP046323.1
Corynebacterium xerosis	CP046322.1
Cupriavidus gilardii	CP054626.1
Cupriavidus gilardii	CP054625.1
Cupriavidus gilardii	CP054624.1
Cupriavidus metallidurans	CP046333.1
Cupriavidus metallidurans	CP046332.1
Cupriavidus metallidurans	CP046331.1
Cupriavidus metallidurans	CP046330.1
Cupriavidus necator	CP066020.1
Cupriavidus necator	CP066019.1
Cupriavidus necator	CP066018.1
Cupriavidus pauculus	CP082867.1
Cupriavidus pauculus	CP082866.1
Cupriavidus pauculus	CP082865.1
Cupriavidus pauculus	CP082864.1
Cupriavidus pauculus	CP082863.1
Cupriavidus pauculus	CP082862.1
Cupriavidus pauculus	CP033971.1
Cupriavidus pauculus	CP033970.1
Cupriavidus pauculus	CP033969.1
Cupriavidus pauculus	CP033968.1
Cupriavidus pauculus	CP044067.1
Cupriavidus pauculus	CP044066.1
Cupriavidus pauculus	CP044065.1
Cutibacterium acnes	CP033842.1
Cutibacterium acnes	CP033718.1
Delftia acidovorans	CP066006.1
Delftia acidovorans	CP065698.1
Delftia acidovorans	CP065697.1
Delftia acidovorans	CP065696.1
Delftia acidovorans	CP065695.1
Delftia acidovorans	CP065668.1
Delftia acidovorans	CP065667.1
Delftia acidovorans	CP065627.1
Delftia lacustris	CP065749.1
Delftia lacustris	CP065748.1
Dermabacter jinjuensis	CP086002.1
Dermabacter vaginalis	CP044108.1
Dermacoccus nishinomiyaensis	CP068484.1
Eastern equine	MK028842.1
Eastern equine	MK028841.1
Edwardsiella hoshinae	CP065626.1
Edwardsiella hoshinae	CP065625.1
Edwardsiella tarda	CP082941.1
Edwardsiella tarda	CP082940.1
Edwardsiella tarda	CP082939.1
Edwardsiella tarda	PDDV01000001.1
Edwardsiella tarda	PDDV01000002.1
Edwardsiella tarda	PDDV01000003.1
Edwardsiella tarda	PDDV01000004.1
Edwardsiella tarda	PDDV01000005.1
Edwardsiella tarda	PDDV01000006.1
Edwardsiella tarda	PDDV01000007.1
Edwardsiella tarda	PDDV01000008.1
Edwardsiella tarda	PDDV01000009.1
Edwardsiella tarda	PDDV01000010.1
Edwardsiella tarda	PDDV01000011.1
Edwardsiella tarda	PDDV01000012.1
Edwardsiella tarda	PDDV01000013.1
Edwardsiella tarda	PDDV01000014.1
Edwardsiella tarda	PDDV01000015.1
Eikenella corrodens	CP082861.1
Elizabethkingia anophelis	CP023010.2
Elizabethkingia anophelis	CP014021.1
Elizabethkingia anophelis	CP014020.1
Elizabethkingia bruuniana	CP067018.1
Enterobacter asburiae	CP077413.1
Enterobacter asburiae	CP077412.1
Enterobacter asburiae	CP077411.1
Enterobacter asburiae	CP077410.1
Enterobacter asburiae	CP066283.1
Enterobacter asburiae	CP066282.1
Enterobacter asburiae	CP066281.1
Enterobacter asburiae	CP066280.1
Enterobacter asburiae	CP066279.1
Enterobacter asburiae	CP066278.1
Enterobacter asburiae	CP065694.1
Enterobacter asburiae	CP065693.1
Enterobacter asburiae	CP065692.1
Enterobacter bugandensis	CP083642.1
Enterobacter bugandensis	CP083641.1
Enterobacter bugandensis	CP083644.1
Enterobacter bugandensis	CP083643.1
Enterobacter bugandensis	CP083621.1
Enterobacter bugandensis	CP083620.1
Enterobacter bugandensis	CP077208.1
Enterobacter bugandensis	CP077207.1
Enterobacter bugandensis	CP077206.1
Enterobacter cancerogenus	CP077290.1
Enterobacter cancerogenus	POWA01000001.1
Enterobacter cancerogenus	POWA01000002.1
Enterobacter cancerogenus	POWA01000003.1
Enterobacter cancerogenus	POWA01000004.1
Enterobacter cancerogenus	POWA01000005.1
Enterobacter cancerogenus	POWA01000006.1
Enterobacter cancerogenus	POWA01000007.1
Enterobacter cloacae	CP077213.1
Enterobacter cloacae	CP077212.1
Enterobacter cloacae	CP077211.1
Enterobacter cloacae	CP026975.1
Enterobacter hormaechei	CP083615.1
Enterobacter hormaechei	CP083614.1
Enterobacter hormaechei	CP083613.1
Enterobacter hormaechei	CP077393.1
Enterobacter hormaechei	CP077392.1
Enterobacter hormaechei	CP077310.1
Enterobacter hormaechei	CP077309.1
Enterobacter hormaechei	CP077308.1
Enterobacter hormaechei	CP077264.1
Enterobacter hormaechei	CP068215.1
Enterobacter hormaechei	CP044107.1
Enterobacter hormaechei	JTBN02000001.1
Enterobacter hormaechei	JTBN02000002.1
Enterobacter hormaechei	JTBN02000003.1
Enterobacter hormaechei	JTBN02000004.1
Enterobacter hormaechei	JTBO02000001.1
Enterobacter hormaechei	NJEZ02000001.1
Enterobacter hormaechei	NJEZ02000002.1
Enterobacter ludwigii	CP083640.1
Enterobacter ludwigii	CP082860.1
Enterobacter ludwigii	CP077223.1
Enterobacter roggenkampii	CP077409.1
Enterobacter roggenkampii	CP077408.1
Enterobacter roggenkampii	CP077407.1
Enterobacter roggenkampii	CP033803.1
Enterobacter roggenkampii	CP033802.1
Enterobacter roggenkampii	CP033801.1
Enterobacter roggenkampii	CP033800.1
Enterobacter roggenkampii	CP033799.1
Enterobacter roggenkampii	CP033798.1
Enterobacter roggenkampii	CP033797.1
Enterobacter roggenkampii	CP033807.1
Enterobacter roggenkampii	CP033806.1
Enterobacter roggenkampii	CP033805.1
Enterobacter roggenkampii	CP033804.1
Enterocloster bolteae	CP069521.1
Enterocloster bolteae	CP069520.1
Enterocloster clostridioformis	CP050964.1
Enterococcus avium	CP024590.1
Enterococcus avium	PDXQ01000001.1
Enterococcus avium	PDXR01000001.1
Enterococcus avium	PDXQ01000002.1
Enterococcus avium	PDXR01000002.1
Enterococcus avium	NBSM01000001.1
Enterococcus avium	NBSM01000002.1
Enterococcus avium	NBSM01000003.1
Enterococcus avium	NBSM01000004.1
Enterococcus avium	NBSL01000001.1
Enterococcus avium	NBSL01000002.1
Enterococcus avium	NBSL01000003.1
Enterococcus casseliflavus	CP068133.1
Enterococcus casseliflavus	CP068132.1
Enterococcus casseliflavus	CP068131.1
Enterococcus casseliflavus	CP068130.1
Enterococcus casseliflavus	CP068129.1
Enterococcus casseliflavus	CP068128.1
Enterococcus casseliflavus	CP068127.1
Enterococcus casseliflavus	CP068126.1
Enterococcus casseliflavus	CP068125.1
Enterococcus casseliflavus	CP068124.1
Enterococcus casseliflavus	CP066025.1
Enterococcus casseliflavus	CP066024.1
Enterococcus durans	CP077324.1
Enterococcus durans	CP077323.1
Enterococcus durans	CP077322.1
Enterococcus durans	CP077321.1
Enterococcus durans	CP077320.1
Enterococcus durans	PDEB01000001.1
Enterococcus durans	PDEB01000002.1
Enterococcus durans	PDEB01000003.1
Enterococcus durans	PDEB01000004.1
Enterococcus faecalis	CP033787.1
Enterococcus faecalis	CP028286.1
Enterococcus faecalis	CP028285.1
Enterococcus faecalis	CP028284.1
Enterococcus faecalis	CP028283.1
Enterococcus faecalis	CP022059.2
Enterococcus faecalis	CP041012.1
Enterococcus faecalis	NJFB02000001.1
Enterococcus faecalis	NJFB02000002.1
Enterococcus faecalis	NJFK02000001.1
Enterococcus faecalis	NJFK02000002.1
Enterococcus faecalis	NJFK02000003.1
Enterococcus faecalis	NJFO02000001.1
Enterococcus faecalis	NJFO02000002.1
Enterococcus faecalis	NJFO02000003.1
Enterococcus faecalis	NJFO02000004.1
Enterococcus faecium	CP027402.1
Enterococcus faecium	CP027401.1
Enterococcus faecium	LORO02000001.1
Enterococcus faecium	LORO02000002.1
Enterococcus faecium	LORO02000003.1
Enterococcus faecium	LORO02000004.1
Enterococcus faecium	LORO02000005.1
Enterococcus faecium	LORO02000006.1
Enterococcus faecium	LORO02000007.1
Enterococcus faecium	LORO02000008.1
Enterococcus faecium	NJFI02000001.1
Enterococcus faecium	NJFI02000002.1
Enterococcus faecium	NJFI02000003.1
Enterococcus faecium	NJFI02000004.1
Enterococcus faecium	NJFI02000005.1
Enterococcus faecium	NJFI02000006.1
Enterococcus faecium	NJFI02000007.1
Enterococcus faecium	NJFI02000008.1
Enterococcus faecium	POVX01000001.1
Enterococcus faecium	POVX01000002.1
Enterococcus faecium	POVX01000003.1
Enterococcus faecium	POVX01000004.1
Enterococcus faecium	POVX01000005.1
Enterococcus faecium	POVW01000001.1
Enterococcus faecium	POVW01000002.1
Enterococcus faecium	POVW01000003.1
Enterococcus faecium	POVW01000004.1
Enterococcus faecium	POVW01000005.1
Enterococcus faecium	POVW01000006.1
Enterococcus faecium	POVW01000007.1
Enterococcus faecium	PDFH01000001.1
Enterococcus faecium	PDFH01000002.1
Enterococcus faecium	PDEC01000001.1
Enterococcus faecium	PDEC01000002.1
Enterococcus faecium	PDEC01000003.1
Enterococcus faecium	PDEC01000004.1
Enterococcus faecium	PDEC01000005.1
Enterococcus faecium	PDEC01000006.1
Enterococcus gallinarum	CP014067.2
Enterococcus gallinarum	CP046307.1
Enterococcus gallinarum	CP014068.2
Enterococcus hirae	CP068483.1
Enterococcus hirae	CP068482.1
Enterococcus hirae	CP068481.1
Enterococcus hirae	CP068123.1
Enterococcus hirae	CP068122.1
Enterococcus hirae	CP068121.1
Enterococcus hirae	CP068120.1
Enterococcus hirae	CP068119.1
Enterococcus hirae	CP068118.1
Enterococcus hirae	CP068117.1
Enterococcus hirae	CP068116.1
Enterococcus hirae	CP068115.1
Enterococcus hirae	CP065992.1
Enterococcus hirae	CP023011.2
Enterococcus sp.	CP033741.1
Enterococcus sp.	CP033740.1
Enterococcus sp.	CP033739.1
Enterococcus sp.	CP023515.1
Enterococcus sp.	CP023514.1
Enterococcus sp.	CP023513.1
Erysipelatoclostridium ramosum	CP083622.1
Erysipelatoclostridium ramosum	CP068485.1
Erysipelatoclostridium ramosum	CP068170.1
Erysipelatoclostridium ramosum	CP065674.1
Escherichia coli	CP077396.1
Escherichia coli	CP077397.1
Escherichia coli	CP077391.1
Escherichia coli	CP077390.1
Escherichia coli	CP077389.1
Escherichia coli	CP077386.1
Escherichia coli	CP077385.1
Escherichia coli	CP077384.1
Escherichia coli	CP077383.1
Escherichia coli	CP077382.1
Escherichia coli	CP077381.1
Escherichia coli	CP077380.1
Escherichia coli	CP077379.1
Escherichia coli	CP077360.1
Escherichia coli	CP077359.1
Escherichia coli	CP077358.1
Escherichia coli	CP077357.1
Escherichia coli	CP077356.1
Escherichia coli	CP077355.1
Escherichia coli	CP077354.1
Escherichia coli	CP077353.1
Escherichia coli	CP077330.1
Escherichia coli	CP077329.1
Escherichia coli	CP077328.1
Escherichia coli	CP077327.1
Escherichia coli	CP077326.1
Escherichia coli	CP077325.1
Escherichia coli	CP077352.1
Escherichia coli	CP077351.1
Escherichia coli	CP077350.1
Escherichia coli	CP077349.1
Escherichia coli	CP077348.1
Escherichia coli	CP077347.1
Escherichia coli	CP077346.1
Escherichia coli	CP077345.1
Escherichia coli	CP077344.1
Escherichia coli	CP077343.1
Escherichia coli	CP077342.1
Escherichia coli	CP077362.1
Escherichia coli	CP077361.1
Escherichia coli	CP077299.1
Escherichia coli	CP077298.1
Escherichia coli	CP077297.1
Escherichia coli	CP077296.1
Escherichia coli	CP077295.1
Escherichia coli	CP077294.1
Escherichia coli	CP077278.1
Escherichia coli	CP077277.1
Escherichia coli	CP077276.1
Escherichia coli	CP077275.1
Escherichia coli	CP077274.1
Escherichia coli	CP077273.1
Escherichia coli	CP077269.1
Escherichia coli	CP077268.1
Escherichia coli	CP077267.1
Escherichia coli	CP077266.1
Escherichia coli	CP077289.1
Escherichia coli	CP077288.1
Escherichia coli	CP077287.1
Escherichia coli	CP077286.1
Escherichia coli	CP077285.1
Escherichia coli	CP077284.1
Escherichia coli	CP077283.1
Escherichia coli	CP077282.1
Escherichia coli	CP077281.1
Escherichia coli	CP077257.1
Escherichia coli	CP077256.1
Escherichia coli	CP077255.1
Escherichia coli	CP077254.1
Escherichia coli	CP077253.1
Escherichia coli	CP077252.1
Escherichia coli	CP077251.1
Escherichia coli	CP077250.1
Escherichia coli	CP077316.1
Escherichia coli	CP077315.1
Escherichia coli	CP077314.1
Escherichia coli	CP077247.1
Escherichia coli	CP077246.1
Escherichia coli	CP077245.1
